"idrepository","classe","code_smell"
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.ImportTokenParser",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.AnnotatedAuditableUser",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.JpaEntityGraph",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.LayersConfig",NULL
"6082efd912f9e04f209233c6","jline.console.completer.ArgumentCompleter","GOD_CLASS"
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.MemberCacheKey",NULL
"6082f1c312f9e018c87c698c","com.scylladb.jmx.api.APIClient",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.GetAttributeExpression","GOD_CLASS"
"608227b312f9e024b8a7f70e","__redirected.__SAXParserFactory",NULL
"6082235c12f9e024188fa0e3","Container",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.Specification",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.EmbeddedIdExampleEmployeePK",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.test.DomainManualModeInjectionTestCase",NULL
"6082287512f9e01024ae5183","com.restfb.types.api.ApiCheckTest",NULL
"6082287512f9e01024ae5183","com.restfb.types.Insight",NULL
"6082235c12f9e024188fa0e3","FlatFileSource",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.QueryUtils",NULL
"6082287512f9e01024ae5183","com.restfb.integration.EtagWebRequestorITCase",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.remote.RemoteDomainContainerConfiguration",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.NodeVisitor",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.test.ManagedDomainLegacyTestCase",NULL
"6082287512f9e01024ae5183","com.restfb.types.UserTest",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.AbstractResourceLoader",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.protocol.jmx.ArquillianServiceDeployer",NULL
"6082287512f9e01024ae5183","com.restfb.types.PlaceTest",NULL
"6082efd912f9e04f209233c6","jline.console.completer.WhitespaceArgumentDelimiter",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.InContainerWildFlyContainerController",NULL
"6082287512f9e01024ae5183","com.restfb.util.DateUtilsTest",NULL
"6082efd912f9e04f209233c6","jline.console.completer.ArgumentList",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.managed.ManagedAsClientTestCase",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ModuleFinder",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ConcurrentClassLoader",NULL
"6082287512f9e01024ae5183","com.restfb.exception.FacebookSignedRequestVerificationException",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.ServerGroupDeploymentObserver",NULL
"6082287512f9e01024ae5183","com.restfb.Connection",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.JpaSortTests",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.cache.BaseTagCacheKey",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.remote.servlet.Servlet1",NULL
"6082efd912f9e04f209233c6","jline.console.completer.StringsCompleterTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.CommonDeployableContainer",NULL
"6082235c12f9e024188fa0e3","Location",NULL
"6082efd912f9e04f209233c6","jline.Terminal",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.MergeFilter",NULL
"6082235c12f9e024188fa0e3","StorageMinecart",NULL
"6082235c12f9e024188fa0e3","Boat",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.EvenTest",NULL
"6082235c12f9e024188fa0e3","Item",NULL
"6082287512f9e01024ae5183","com.restfb.ConnectionIterator",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.NamedArguments",NULL
"6082efd912f9e04f209233c6","jline.console.completer.NullCompleter",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.cdi.QualifiedEntityManagerProducer",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.BlockNode",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ResourceRootFactory",NULL
"6082efd912f9e04f209233c6","jline.console.history.MemoryHistory","GOD_CLASS"
"6082287512f9e01024ae5183","com.restfb.integration.base.RestFbImageIntegrationTestBase",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ModuleXmlParser",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.remote.archive.ConfigServiceMBean",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.infrastructure.HibernateMetamodelIntegrationTests",NULL
"6082287512f9e01024ae5183","com.restfb.types.Metadata",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.remote.test.RemoteDomainTestCase",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.sample.DummyRepository",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.Expression",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.PositiveTestExpression",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.command.WildFlyContainerCommandObserver",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.debug.PrettyPrintNodeVisitorFactory",NULL
"6082f11f12f9e024c84bcac3","org.jboss.arquillian.testenricher.msc.MSCEnricherExtension",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.CompilerTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.protocol.jmx.ExtendedJMXProtocolConfiguration",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.Test",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.EclipseLinkHsqlPlatform",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.api.DomainManager",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.FunctionOrMacroInvocationExpression",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.CustomEclipseLinkJpaVendorAdapter",NULL
"6082f1c312f9e018c87c698c","com.scylladb.jmx.main.Main",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.CompactionMetrics",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.service.ContextManager",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.support.ClasspathScanningPersistenceUnitPostProcessor",NULL
"6082235c12f9e024188fa0e3","Inventory",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.gms.FailureDetector",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.AttributeSubscriptSyntaxTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.test.ManagedDomainTestCase",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.Category",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.ContainerDescription",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.LowerFilter",NULL
"6082287512f9e01024ae5183","com.restfb.types.Connections",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.escaper.EscapeFilter",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.mapping.JpaMetamodelMappingContextIntegrationTests",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.InContainerWildFlyContainerControllerCreator",NULL
"6082efd912f9e04f209233c6","jline.console.history.EntryImpl",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.protocol.jmx.JMXProtocolPackager",NULL
"6082f1c312f9e018c87c698c","com.scylladb.jmx.metrics.APIMBean",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.PropertyReadAction",NULL
"6082efd912f9e04f209233c6","jline.console.history.EntriesIterator",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.filter.SetPathFilter",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.NamedArgumentNode",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.mapping.Config",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.container.controller.command.GetServerStatusCommand",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.EclipseLinkJpaMetamodelEntityInformationIntegrationTests",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.LiteralLongExpression",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.managed.archive.ConfigServiceMBean",NULL
"6082235c12f9e024188fa0e3","OEntityMinecart","BRAIN_CLASS"
"608227b312f9e024b8a7f70e","org.jboss.modules.test.QuxBar",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxTimer",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.AliasModuleSpec",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.JpaRepositoryFactory",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.WildFlyContainerControllerRemoteExtension",NULL
"6082efd912f9e04f209233c6","jline.internal.TerminalLineSettingsTest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.AutoEscapeTokenParser",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.Itr",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.ArchiveDeployer",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.NodeVisitorFactory",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.convert.threeten.LocalDateConverter",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.FileResourceLoader","GOD_CLASS"
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.ParallelNode",NULL
"6082287512f9e01024ae5183","com.restfb.types.FacebookType",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.remote.RemoteInContainerTestCase",NULL
"6082efd912f9e04f209233c6","jline.TerminalFactoryTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.convert.threeten.LocalTimeConverter",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.CommonContainerConfiguration",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.convert.threeten.LocalDateTimeConverter",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.operator.BinaryOperatorImpl",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.Samples",NULL
"6082efd912f9e04f209233c6","jline.internal.Urls",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.convert.threeten.Jsr310JpaConverters",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.IntermediatelyUpdated",NULL
"6082efd912f9e04f209233c6","jline.example.Example",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.MapToStringFilter",NULL
"6082efd912f9e04f209233c6","jline.console.completer.AggregateCompleter",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.Meter",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.convert.threeten.InstantConverter",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.loader.Loader",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.LayeredModulePathTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.CommonDomainContainerConfiguration",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.UserSpecifications",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.MetricsRegistry","GOD_CLASS"
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.escaper.EscaperExtension",NULL
"6082235c12f9e024188fa0e3","OItemDoor",NULL
"6082efd912f9e04f209233c6","jline.console.completer.Completion",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests",NULL
"6082235c12f9e024188fa0e3","OEntityPlayer",NULL
"6082efd912f9e04f209233c6","jline.console.completer.EnumCompleter",NULL
"6082efd912f9e04f209233c6","jline.console.internal.ConsoleRunner",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.MapTest",NULL
"6082efd912f9e04f209233c6","jline.internal.NonBlockingInputStream",NULL
"6082287512f9e01024ae5183","com.restfb.types.Venue",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.BinaryExpression",NULL
"6082287512f9e01024ae5183","com.restfb.experimental.api.impl.PagesImpl",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.ManagementClientProvider",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.Identifiable",NULL
"6082287512f9e01024ae5183","com.restfb.batch.BatchRequest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.BaseIdClass",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.parser.StoppingCondition",NULL
"6082efd912f9e04f209233c6","jline.internal.InputStreamReader",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.test.ManualMode",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.embedded.EmbeddedContainerConfiguration",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.ParameterExpressionProviderTests",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.GreaterThanEqualsExpression",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.LastFilter",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.NativeJpaQuery",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.FlushNode",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.TransactionalRepositoryTests",NULL
"6082efd912f9e04f209233c6","jline.internal.TerminalLineSettings",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.utils.Pair",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ModuleIteratorTest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.Filter",NULL
"6082235c12f9e024188fa0e3","OItemReed",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.api.ServerDescription",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.BlockTokenParser",NULL
"6082235c12f9e024188fa0e3","MobSpawner",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.Function",NULL
"6082287512f9e01024ae5183","com.restfb.batch.BatchRequestBuilder",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.DelegatingTransactionManager",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.container.controller.command.ServerGroupLifecycleCommand",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.management.ModuleInfo",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.core.NullTest",NULL
"6082efd912f9e04f209233c6","jline.NoInterruptUnixTerminal",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.ContainsExpression",NULL
"6082efd912f9e04f209233c6","jline.example.PasswordReader",NULL
"6082235c12f9e024188fa0e3","DelayedTask",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.ManagedDomainContainerExtension",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.MailUser",NULL
"6082efd912f9e04f209233c6","jline.console.history.MemoryHistoryTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.remote.RemoteDomainDeployableContainer",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.PathFilterTest",NULL
"6082287512f9e01024ae5183","com.restfb.experimental.api.impl.UsersImpl",NULL
"6082235c12f9e024188fa0e3","OBlockOre",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.Configuration",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.managed.ConsoleConsumer",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.managed.ManagedDeployableContainer",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxMeterMBean",NULL
"6082287512f9e01024ae5183","com.restfb.types.setter.AccountTest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.template.ScopeChain",NULL
"6082235c12f9e024188fa0e3","Plugin",NULL
"6082287512f9e01024ae5183","com.restfb.exception.FacebookResponseStatusException",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ModuleClassLoader","GOD_CLASS"
"608227b312f9e024b8a7f70e","org.jboss.modules.ModuleClassLoader","BRAIN_CLASS"
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.PartTreeJpaQueryIntegrationTests",NULL
"6082efd912f9e04f209233c6","jline.console.completer.Completer",NULL
"6082287512f9e01024ae5183","com.restfb.Parameter",NULL
"6082efd912f9e04f209233c6","jline.console.ConsoleReader","BRAIN_CLASS"
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxMeter",NULL
"6082235c12f9e024188fa0e3","OInventoryLargeChest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.CoreOperatorsTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.Operation",NULL
"6082287512f9e01024ae5183","com.restfb.exception.FacebookExceptionMapper",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.WildFlyContainerLifecycleController",NULL
"6082287512f9e01024ae5183","com.restfb.types.GraphResponse",NULL
"6082287512f9e01024ae5183","com.restfb.types.QuestionOption",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.EstimatedHistogram",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.EclipseLinkProxyIdAccessorTests",NULL
"6082287512f9e01024ae5183","com.restfb.types.GroupTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.EclipseLinkConfig",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.command.StopWithTimeoutContainerCommand",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.QueryDslRepositorySupportTests",NULL
"6082287512f9e01024ae5183","com.restfb.scope.FacebookPermissions",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.embedded.SecurityActions",NULL
"6082287512f9e01024ae5183","com.restfb.json.JsonException",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxGaugeMBean",NULL
"6082235c12f9e024188fa0e3","OThreadCommandReader",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.ContainerDomainManager",NULL
"6082287512f9e01024ae5183","com.restfb.types.AccountTest",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxGauge",NULL
"6082235c12f9e024188fa0e3","Group","DATA_CLASS"
"6082235c12f9e024188fa0e3","OInventoryCraftResult",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxHistogram",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.UserRepository",NULL
"6082287512f9e01024ae5183","com.restfb.experimental.api.impl.GroupsImpl",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.protocol.jmx.ManifestUtils",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.UserRepositoryImpl",NULL
"6082287512f9e01024ae5183","com.restfb.SpecialCommentHandlingTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.ConsoleConsumer",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.managed.ManagedDomainDeployableContainer",NULL
"6082287512f9e01024ae5183","com.restfb.types.CommentTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.OpenJpaJpaRepositoryTests",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.config.AuditingBeanDefinitionParserTests",NULL
"6082287512f9e01024ae5183","com.restfb.types.setter.PostTest",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxTimerMBean",NULL
"6082235c12f9e024188fa0e3","OTileEntityFurnace",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.log.ModuleLogRecord",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.Item",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.SetNode",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.service.InContainerManagementClientProvider",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.SampleEntityPK",NULL
"6082287512f9e01024ae5183","com.restfb.types.StatusMessageTest",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.SecurityActions",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.embedded.archive.GreetingService",NULL
"6082287512f9e01024ae5183","com.restfb.FacebookClientTest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.FilterTokenParser",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.VersionedUser",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.controller.ClientWildFlyContainerControllerProvider",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.Histogram",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.AbstractModuleTestCase",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.TokenParser",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.ServerGroup",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.cdi.QualifiedCustomizedUserRepository",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.FlushTokenParser",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.Path",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ClassLoaderLocalLoader",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.UnaryMinusExpression",NULL
"6082235c12f9e024188fa0e3","OEntityList",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.InheritanceTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.Server",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.JpaSort",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ModulesPolicy",NULL
"6082287512f9e01024ae5183","com.restfb.types.setter.CategorizedFacebookTypeTest",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.MetricMBean",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxCounterMBean",NULL
"6082287512f9e01024ae5183","com.restfb.exception.FacebookException",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.tokenParser.SetTokenParser",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.BufferSamples",NULL
"6082235c12f9e024188fa0e3","ComplexBlock",NULL
"6082287512f9e01024ae5183","com.restfb.types.PlaceLocationStringTest",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.extension.ArrayToStringFilter",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxHistogramMBean",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.node.expression.TernaryExpression",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.LocalModuleLoader",NULL
"6082235c12f9e024188fa0e3","Dispenser",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.domain.Domain","GOD_CLASS"
"6082287512f9e01024ae5183","com.restfb.scope.ScopeBuilder",NULL
"6082235c12f9e024188fa0e3","OEntityBoat",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.Metrics",NULL
"6082287512f9e01024ae5183","com.restfb.types.UrlTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.EclipseLinkJpaRepositoryTests",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.ref.Reapable",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.cdi.JpaRepositoryExtension",NULL
"6082287512f9e01024ae5183","com.restfb.batch.BatchResponse",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.template.Block",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.util.ModuleLoaderSupport",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.metrics.JmxCounter",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.ArraySyntaxTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.QueryDslRepositorySupport",NULL
"6082f1c312f9e018c87c698c","com.scylladb.jmx.api.APIConfig",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.util.ModulesTestBase",NULL
"6082287512f9e01024ae5183","com.restfb.types.Education",NULL
"6082235c12f9e024188fa0e3","ServerConsoleCommands",NULL
"6082f11f12f9e024c84bcac3","org.wildfly.arquillian.domain.ServerGroupArchive",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.gms.HeartBeatState",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.mapping.JpaPersistentEntityImpl",NULL
"6082235c12f9e024188fa0e3","BaseVehicle",NULL
"6082287512f9e01024ae5183","com.restfb.types.EducationClass",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.mapping.JpaProxyAwareIdentifierAccessor",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.service.CheckRepair",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.MavenResourceTest",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.support.EntityManagerBeanDefinitionRegistrarPostProcessor",NULL
"6082f1c312f9e018c87c698c","org.apache.cassandra.service.StorageService","GOD_CLASS"
"6082287512f9e01024ae5183","com.restfb.types.AgeRange",NULL
"6082287512f9e01024ae5183","com.restfb.types.Currency",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.support.AuditingBeanFactoryPostProcessor",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.filter.BooleanClassFilter",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.StoredProcedureJpaQuery",NULL
"6082287512f9e01024ae5183","com.restfb.types.User","GOD_CLASS"
"6082235c12f9e024188fa0e3","OPlayerManager",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.Dependency",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.EclipseLinkParameterMetadataProviderIntegrationTests",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.domain.sample.IdClassExampleDepartment",NULL
"608227b312f9e024b8a7f70e","org.jboss.modules.filter.PathFilters",NULL
"6082235c12f9e024188fa0e3","OTileEntityDispenser",NULL
"608226d512f9e0232c1abc47","org.springframework.data.jpa.repository.query.SimpleJpaQueryUnitTests",NULL
"6082f11f12f9e024c84bcac3","org.jboss.arquillian.testenricher.msc.ServiceTargetProvider",NULL
"608224fc12f9e01b64abc9be","com.mitchellbosecke.pebble.StrictModeTest",NULL
"6082f11f12f9e024c84bcac3","org.jboss.as.arquillian.container.managed.SystemPropertyServiceActivator",NULL
